"PIT" "visit" "species" "group" "season" "visit.duration"
"22272" "0110178B1D" 1 "GRETI" "spring_1908" "spring" 1.41666666666667
"22273" "0110178B1D" 1 "GRETI" "spring_1019" "spring" 5
"22274" "0110178B1D" 1 "GRETI" "spring_211" "spring" 4.6
"22275" "0110178B1D" 2 "GRETI" "spring_1873" "spring" 4.88333333333333
"22276" "0110178B1D" 1 "GRETI" "spring_1580" "spring" 0.0166666666666667
"22277" "0110178B1D" 2 "GRETI" "spring_1364" "spring" 3.1
"22278" "0110178B1D" 1 "GRETI" "spring_1048" "spring" 2.3
"22279" "0110178B1D" 3 "GRETI" "spring_1839" "spring" 2.91666666666667
"22280" "0110178B1D" 2 "GRETI" "spring_1850" "spring" 9.78333333333333
"22281" "0110178B1D" 2 "GRETI" "spring_816" "spring" 3.56666666666667
"22282" "0110178B1D" 1 "GRETI" "spring_2262" "spring" 4.03333333333333
"22283" "0110178B1D" 1 "GRETI" "spring_822" "spring" 1.78333333333333
"22284" "0110178B1D" 1 "GRETI" "spring_1815" "spring" 10.2
"22285" "0110178B1D" 1 "GRETI" "spring_1332" "spring" 4.03333333333333
"22286" "0110178B1D" 1 "GRETI" "spring_1052" "spring" 1.65
"22287" "0110178B1D" 1 "GRETI" "spring_2214" "spring" 1.71666666666667
"22288" "0110178B1D" 3 "GRETI" "spring_2179" "spring" 19.2166666666667
"22289" "0110178B1D" 2 "GRETI" "spring_1803" "spring" 4.16666666666667
"22290" "0110178B1D" 1 "GRETI" "spring_1011" "spring" 2.38333333333333
"22291" "0110178B1D" 2 "GRETI" "spring_2249" "spring" 3.01666666666667
"22292" "0110178B1D" 3 "GRETI" "spring_219" "spring" 2.71666666666667
"22293" "0110178B1D" 1 "GRETI" "spring_1353" "spring" 2.3
"22294" "0110178B1D" 2 "GRETI" "spring_61" "spring" 3.26666666666667
"22295" "0110178B1D" 1 "GRETI" "spring_2190" "spring" 3.86666666666667
"22296" "0110178B1D" 2 "GRETI" "spring_266" "spring" 2.1
"22297" "0110178B1D" 1 "GRETI" "spring_538" "spring" 1.58333333333333
"22298" "0110178B1D" 1 "GRETI" "spring_1539" "spring" 0.516666666666667
"22299" "0110178B1D" 1 "GRETI" "spring_1104" "spring" 6.95
"22300" "0110178B1D" 4 "GRETI" "spring_514" "spring" 8.23333333333333
"22301" "0110178B1D" 1 "GRETI" "spring_1316" "spring" 3.1
"22302" "0110178B1D" 1 "GRETI" "spring_1347" "spring" 0.283333333333333
"22303" "0110178B1D" 4 "GRETI" "spring_1821" "spring" 4.06666666666667
"22304" "0110178B1D" 1 "GRETI" "spring_522" "spring" 3.31666666666667
"22305" "0110178B1D" 1 "GRETI" "spring_1320" "spring" 2.46666666666667
"22306" "0110178B1D" 3 "GRETI" "spring_535" "spring" 4.38333333333333
"22307" "0110178B4C" 1 "BLUTI" "spring_1962" "spring" 4.48333333333333
"22308" "0110178B4C" 1 "BLUTI" "spring_845" "spring" 0.583333333333333
"22309" "0110178B4C" 1 "BLUTI" "spring_295" "spring" 1.68333333333333
"22310" "0110178B4C" 1 "BLUTI" "spring_1137" "spring" 0.933333333333333
"22311" "0110178B4C" 1 "BLUTI" "spring_1994" "spring" 0.0166666666666667
"22312" "0110178B4C" 1 "BLUTI" "spring_299" "spring" 0.0166666666666667
"22313" "0110178B4C" 3 "BLUTI" "spring_840" "spring" 44.95
"22314" "0110178B4C" 3 "BLUTI" "spring_565" "spring" 19.1166666666667
"22315" "0110178B4C" 2 "BLUTI" "spring_298" "spring" 5.95
"22316" "0110178B4C" 1 "BLUTI" "spring_581" "spring" 10.7166666666667
"22317" "0110178B4C" 1 "BLUTI" "spring_83" "spring" 2.78333333333333
"22318" "0110178B4C" 1 "BLUTI" "spring_578" "spring" 0
"22319" "0110178B4C" 1 "BLUTI" "spring_300" "spring" 5.38333333333333
"22320" "0110178B4C" 1 "BLUTI" "spring_1400" "spring" 4.06666666666667
"22321" "0110178B4C" 1 "BLUTI" "spring_1390" "spring" 6.55
"22322" "0110178B4C" 1 "BLUTI" "spring_1375" "spring" 1.41666666666667
"22323" "0110178B4C" 2 "BLUTI" "spring_1129" "spring" 0.2
"22324" "0110178B4C" 1 "BLUTI" "spring_847" "spring" 5.53333333333333
"22325" "0110178B4C" 1 "BLUTI" "spring_580" "spring" 0.0166666666666667
"22326" "0110178B4C" 1 "BLUTI" "spring_567" "spring" 3.65
"22327" "0110178B4C" 1 "BLUTI" "spring_1625" "spring" 0
"22328" "0110178B4C" 2 "BLUTI" "spring_302" "spring" 11.8666666666667
"22329" "0110178B4C" 1 "BLUTI" "spring_2285" "spring" 1.33333333333333
"22330" "0110178B4C" 1 "BLUTI" "spring_282" "spring" 0
"22331" "0110178B4C" 1 "BLUTI" "spring_1399" "spring" 4.51666666666667
"22332" "0110178B4C" 1 "BLUTI" "spring_1122" "spring" 4.71666666666667
"22333" "0110178B4C" 1 "BLUTI" "spring_1640" "spring" 0.05
"22334" "0110178B4C" 1 "BLUTI" "spring_842" "spring" 4.01666666666667
"22335" "0110178B4C" 1 "BLUTI" "spring_1638" "spring" 0.116666666666667
"22336" "0110178B4C" 2 "BLUTI" "spring_2290" "spring" 1.36666666666667
"22337" "0110178B4C" 1 "BLUTI" "spring_1959" "spring" 0.0333333333333333
"22338" "0110178B4C" 1 "BLUTI" "spring_1987" "spring" 2
"22339" "0110178B4C" 1 "BLUTI" "spring_77" "spring" 0
"22340" "0110178B4C" 1 "BLUTI" "spring_1948" "spring" 0
"22341" "0110178B4C" 1 "BLUTI" "spring_291" "spring" 0.35
"22342" "0110178B4C" 1 "BLUTI" "spring_1384" "spring" 0.85
"22343" "0110178B4C" 1 "BLUTI" "spring_585" "spring" 2.03333333333333
"22344" "0110178B4C" 1 "BLUTI" "spring_76" "spring" 0.733333333333333
"22345" "0110178B4C" 2 "BLUTI" "spring_1972" "spring" 5.61666666666667
"22346" "0110178B4C" 1 "BLUTI" "spring_1370" "spring" 1.16666666666667
"22347" "0110178B4C" 1 "BLUTI" "spring_838" "spring" 3.33333333333333
"22348" "0110178B4C" 2 "BLUTI" "spring_293" "spring" 52.8166666666667
"22349" "0110178B4C" 1 "BLUTI" "spring_1950" "spring" 0
"22350" "0110178B4C" 1 "BLUTI" "spring_586" "spring" 5.33333333333333
"22351" "0110178B4C" 1 "BLUTI" "spring_305" "spring" 0
"22352" "0110178B4C" 3 "BLUTI" "spring_1149" "spring" 21.35
"22353" "0110178B4C" 2 "BLUTI" "spring_281" "spring" 5.4
"22354" "0110178B4C" 1 "BLUTI" "spring_72" "spring" 1.2
"22355" "0110178B4C" 1 "BLUTI" "spring_836" "spring" 26.6
"22356" "0110178B4C" 1 "BLUTI" "spring_846" "spring" 2.23333333333333
"22357" "0110178B4C" 1 "BLUTI" "spring_570" "spring" 0.25
"22358" "0110178B4C" 1 "BLUTI" "spring_568" "spring" 8.15
"22359" "0110178B4C" 1 "BLUTI" "spring_1406" "spring" 0
"22360" "0110178B4C" 1 "BLUTI" "spring_587" "spring" 0.383333333333333
"22361" "0110178B4C" 1 "BLUTI" "spring_572" "spring" 2.73333333333333
"22362" "0110178B4C" 2 "BLUTI" "spring_284" "spring" 6.9
"22363" "0110178B4C" 1 "BLUTI" "spring_79" "spring" 0.0333333333333333
"22364" "0110178B4C" 2 "BLUTI" "spring_1154" "spring" 34.8333333333333
"22365" "0110178B4C" 1 "BLUTI" "spring_75" "spring" 2.01666666666667
"22366" "0110178B4C" 1 "BLUTI" "spring_1405" "spring" 0
"22367" "0110178B4C" 1 "BLUTI" "spring_1981" "spring" 0
"22368" "0110178B4C" 1 "BLUTI" "spring_1991" "spring" 4.95
"22369" "0110178B4C" 1 "BLUTI" "spring_1982" "spring" 1.66666666666667
"22370" "0110178B4C" 2 "BLUTI" "spring_73" "spring" 40.5333333333333
"22371" "0110178B4C" 1 "BLUTI" "spring_1951" "spring" 0.533333333333333
"22372" "0110178B4C" 1 "BLUTI" "spring_2299" "spring" 4.5
"22373" "0110178C37" 1 "GRETI" "spring_1546" "spring" 6.98333333333333
"22374" "0110178C37" 1 "GRETI" "spring_2217" "spring" 2.38333333333333
"22375" "0110178C37" 1 "GRETI" "spring_2218" "spring" 9.41666666666667
"22376" "0110178C37" 1 "GRETI" "spring_2244" "spring" 0.4
"22377" "0110178C37" 2 "GRETI" "spring_2202" "spring" 0.683333333333333
"22378" "0110178C37" 1 "GRETI" "spring_1801" "spring" 6.96666666666667
"22379" "0110178D6C" 1 "GRETI" "spring_1292" "spring" 10.3
"22380" "0110178D6C" 1 "GRETI" "spring_161" "spring" 6.75
"22381" "0110178D6C" 3 "GRETI" "spring_1710" "spring" 11.7
"22382" "0110178D6C" 1 "GRETI" "spring_1713" "spring" 5.13333333333333
"22383" "0110178D6C" 1 "GRETI" "spring_1749" "spring" 1.11666666666667
"22384" "0110178D6C" 2 "GRETI" "spring_2148" "spring" 3.11666666666667
"22385" "0110178D6C" 1 "GRETI" "spring_719" "spring" 1.9
"22386" "0110178D6C" 2 "GRETI" "spring_484" "spring" 4.86666666666667
"22387" "0110178D6C" 1 "GRETI" "spring_1725" "spring" 1.5
"22388" "0110178D6C" 1 "GRETI" "spring_190" "spring" 4.06666666666667
"22389" "0110178D6C" 1 "GRETI" "spring_1759" "spring" 4.58333333333333
"22390" "0110178D6C" 1 "GRETI" "spring_1716" "spring" 5.46666666666667
"22391" "0110178D6C" 2 "GRETI" "spring_163" "spring" 10.0166666666667
"22392" "0110178D6C" 1 "GRETI" "spring_1729" "spring" 4.18333333333333
"22393" "0110178D6C" 3 "GRETI" "spring_968" "spring" 4.8
"22394" "0110178D6C" 1 "GRETI" "spring_2157" "spring" 2.21666666666667
"22395" "0110178D6C" 1 "GRETI" "spring_1491" "spring" 4.23333333333333
"22396" "0110178D6C" 1 "GRETI" "spring_496" "spring" 2.46666666666667
"22397" "0110178D6C" 1 "GRETI" "spring_508" "spring" 4.41666666666667
"22398" "0110178D6C" 1 "GRETI" "spring_174" "spring" 0.05
"22399" "0110178D6C" 1 "GRETI" "spring_1513" "spring" 4.36666666666667
"22400" "0110178D6C" 1 "GRETI" "spring_147" "spring" 3.16666666666667
"22401" "0110178D6C" 1 "GRETI" "spring_175" "spring" 0.433333333333333
"22402" "0110178D6C" 1 "GRETI" "spring_487" "spring" 1.35
"22403" "0110178D6C" 1 "GRETI" "spring_729" "spring" 5.76666666666667
"22404" "0110178D6C" 1 "GRETI" "spring_704" "spring" 24.25
"22405" "0110178D6C" 1 "GRETI" "spring_1484" "spring" 4.33333333333333
"22406" "0110178D6C" 1 "GRETI" "spring_949" "spring" 3.91666666666667
"22407" "0110178D6C" 1 "GRETI" "spring_488" "spring" 1.56666666666667
"22408" "0110178D6C" 2 "GRETI" "spring_1302" "spring" 1.31666666666667
"22409" "0110178D6C" 2 "GRETI" "spring_1757" "spring" 3.71666666666667
"22410" "0110178D6C" 4 "GRETI" "spring_953" "spring" 4.75
"22411" "0110178D6C" 1 "GRETI" "spring_2153" "spring" 0
"22412" "0110178D6C" 1 "GRETI" "spring_167" "spring" 0.0166666666666667
"22413" "0110178D6C" 1 "GRETI" "spring_955" "spring" 5.18333333333333
"22414" "0110178D6C" 1 "GRETI" "spring_189" "spring" 0.683333333333333
"22415" "0110178D6C" 5 "GRETI" "spring_143" "spring" 4.21666666666667
"22416" "0110178D6C" 2 "GRETI" "spring_956" "spring" 0.85
"22417" "0110178D6C" 1 "GRETI" "spring_2145" "spring" 0.0666666666666667
"22418" "0110178D6C" 4 "GRETI" "spring_1503" "spring" 2.8
"22419" "0110178D6C" 1 "GRETI" "spring_2144" "spring" 3.98333333333333
"22420" "0110178D6C" 1 "GRETI" "spring_954" "spring" 2.68333333333333
"22421" "0110178D6C" 4 "GRETI" "spring_2161" "spring" 3.55
"22422" "0110178D6C" 1 "GRETI" "spring_1767" "spring" 11.6833333333333
"22423" "0110178D6C" 1 "GRETI" "spring_947" "spring" 2
"22424" "0110178D6C" 1 "GRETI" "spring_2158" "spring" 5.68333333333333
"22425" "0110178D6C" 1 "GRETI" "spring_1506" "spring" 1.73333333333333
"22426" "0110178D6C" 2 "GRETI" "spring_941" "spring" 5.01666666666667
"22427" "0110178D6C" 1 "GRETI" "spring_952" "spring" 6.11666666666667
"22428" "0110178D6C" 1 "GRETI" "spring_1735" "spring" 2.91666666666667
"22429" "0110178D6C" 1 "GRETI" "spring_2146" "spring" 0.0333333333333333
"22430" "0110178D6C" 1 "GRETI" "spring_946" "spring" 17.2666666666667
"22431" "0110178D6C" 1 "GRETI" "spring_1764" "spring" 1.33333333333333
"22432" "0110178D6C" 1 "GRETI" "spring_1750" "spring" 0.15
"22433" "0110178D6C" 1 "GRETI" "spring_141" "spring" 4.23333333333333
"22434" "0110178D6C" 1 "GRETI" "spring_1754" "spring" 6.46666666666667
"22435" "0110178D6C" 1 "GRETI" "spring_975" "spring" 1.56666666666667
"22436" "0110178D6C" 1 "GRETI" "spring_183" "spring" 3.3
"22437" "0110178D6C" 1 "GRETI" "spring_2151" "spring" 3.23333333333333
"22438" "0110178D6C" 1 "GRETI" "spring_2160" "spring" 4.9
"22439" "0110178D9B" 1 "GRETI" "spring_1655" "spring" 3.8
"22440" "0110178D9B" 1 "GRETI" "spring_538" "spring" 1.58333333333333
"22441" "0110178D9B" 1 "GRETI" "spring_2316" "spring" 3.95
"22442" "0110178D9B" 1 "GRETI" "spring_242" "spring" 0
"22443" "0110178EB9" 2 "BLUTI" "spring_32" "spring" 1.03333333333333
"22444" "0110178EB9" 1 "BLUTI" "spring_52" "spring" 1.8
"22445" "0110178EB9" 1 "BLUTI" "spring_517" "spring" 3.21666666666667
"22446" "0110178EB9" 1 "BLUTI" "spring_1600" "spring" 1.16666666666667
"22447" "0110178EB9" 1 "BLUTI" "spring_1599" "spring" 5.78333333333333
"22448" "0110178EB9" 2 "BLUTI" "spring_2264" "spring" 1.76666666666667
"22449" "0110178EB9" 2 "BLUTI" "spring_1836" "spring" 5.98333333333333
"22450" "0110178EB9" 3 "BLUTI" "spring_2194" "spring" 4.98333333333333
"22451" "0110178EB9" 1 "BLUTI" "spring_66" "spring" 0.0166666666666667
"22452" "0110178EB9" 1 "BLUTI" "spring_1559" "spring" 0.716666666666667
"22453" "0110178EB9" 1 "BLUTI" "spring_2213" "spring" 1.13333333333333
"22454" "0110178EB9" 1 "BLUTI" "spring_1070" "spring" 8.05
"22455" "0110178EB9" 1 "BLUTI" "spring_58" "spring" 1.05
"22456" "0110178EB9" 2 "BLUTI" "spring_521" "spring" 2.98333333333333
"22457" "0110178EB9" 2 "BLUTI" "spring_1880" "spring" 6.4
"22458" "0110178EB9" 1 "BLUTI" "spring_1927" "spring" 5.63333333333333
"22459" "0110178EB9" 1 "BLUTI" "spring_1779" "spring" 2.26666666666667
"22460" "0110178EB9" 1 "BLUTI" "spring_2212" "spring" 1.11666666666667
"22461" "0110178EB9" 1 "BLUTI" "spring_1776" "spring" 5.83333333333333
"22462" "0110178EB9" 1 "BLUTI" "spring_2178" "spring" 1.96666666666667
"22463" "0110178EB9" 1 "BLUTI" "spring_1828" "spring" 2.41666666666667
"22464" "0110178EB9" 2 "BLUTI" "spring_1825" "spring" 2.38333333333333
"22465" "0110178EB9" 1 "BLUTI" "spring_1613" "spring" 3.28333333333333
"22466" "0110178EB9" 2 "BLUTI" "spring_1913" "spring" 7.38333333333333
"22467" "0110178EB9" 1 "BLUTI" "spring_2234" "spring" 0.683333333333333
"22468" "0110178EB9" 1 "BLUTI" "spring_1033" "spring" 5.48333333333333
"22469" "0110178EB9" 1 "BLUTI" "spring_263" "spring" 3.63333333333333
"22470" "0110178EB9" 2 "BLUTI" "spring_1895" "spring" 4.45
"22471" "0110178EB9" 1 "BLUTI" "spring_1793" "spring" 0.333333333333333
"22472" "0110178EB9" 1 "BLUTI" "spring_2259" "spring" 8.78333333333333
"22473" "0110178EB9" 2 "BLUTI" "spring_230" "spring" 3.25
"22474" "0110178EB9" 2 "BLUTI" "spring_1535" "spring" 2.95
"22475" "0110178EB9" 1 "BLUTI" "spring_57" "spring" 1.33333333333333
"22476" "0110178EB9" 1 "BLUTI" "spring_1528" "spring" 3.81666666666667
"22477" "0110178EB9" 1 "BLUTI" "spring_53" "spring" 0
"22478" "0110178EB9" 1 "BLUTI" "spring_235" "spring" 5.11666666666667
"22479" "0110178EB9" 2 "BLUTI" "spring_1107" "spring" 1.6
"22480" "0110178EB9" 1 "BLUTI" "spring_1361" "spring" 1.1
"22481" "0110178EB9" 4 "BLUTI" "spring_1928" "spring" 3.51666666666667
"22482" "0110178EB9" 3 "BLUTI" "spring_1526" "spring" 1.36666666666667
"22483" "0110178EB9" 1 "BLUTI" "spring_1040" "spring" 0.5
"22484" "0110178EB9" 1 "BLUTI" "spring_2268" "spring" 2.2
"22485" "0110178EB9" 1 "BLUTI" "spring_1894" "spring" 4.8
"22486" "0110178EB9" 1 "BLUTI" "spring_1047" "spring" 6.76666666666667
"22487" "0110178EB9" 2 "BLUTI" "spring_1325" "spring" 2.66666666666667
"22488" "0110178EB9" 2 "BLUTI" "spring_19" "spring" 5.66666666666667
"22489" "0110178EB9" 1 "BLUTI" "spring_241" "spring" 2.13333333333333
"22490" "0110178EB9" 1 "BLUTI" "spring_1592" "spring" 3.51666666666667
"22491" "0110178EB9" 1 "BLUTI" "spring_1850" "spring" 9.78333333333333
"22492" "0110178EB9" 2 "BLUTI" "spring_537" "spring" 1.28333333333333
"22493" "0110178EB9" 1 "BLUTI" "spring_64" "spring" 1.23333333333333
"22494" "0110178EB9" 2 "BLUTI" "spring_1900" "spring" 5.75
"22495" "0110178EB9" 1 "BLUTI" "spring_1317" "spring" 0
"22496" "0110178EB9" 2 "BLUTI" "spring_2180" "spring" 5.23333333333333
"22497" "0110178EB9" 2 "BLUTI" "spring_1583" "spring" 5.95
"22498" "0110178EB9" 1 "BLUTI" "spring_1310" "spring" 3.95
"22499" "0110178EB9" 1 "BLUTI" "spring_1367" "spring" 0.0166666666666667
"22500" "0110178EB9" 2 "BLUTI" "spring_197" "spring" 6.5
"22501" "0110178EB9" 1 "BLUTI" "spring_536" "spring" 3.76666666666667
"22502" "0110178EB9" 1 "BLUTI" "spring_1826" "spring" 2.78333333333333
"22503" "0110178EB9" 2 "BLUTI" "spring_1329" "spring" 3.5
"22504" "0110178EB9" 2 "BLUTI" "spring_1899" "spring" 2.01666666666667
"22505" "0110178EB9" 1 "BLUTI" "spring_1614" "spring" 0.333333333333333
"22506" "0110178EB9" 1 "BLUTI" "spring_1907" "spring" 4.2
"22507" "0110178EB9" 1 "BLUTI" "spring_1792" "spring" 6.85
"22508" "0110178EB9" 1 "BLUTI" "spring_1089" "spring" 2.15
"22509" "0110178EB9" 1 "BLUTI" "spring_1090" "spring" 6.98333333333333
"22510" "0110178EB9" 1 "BLUTI" "spring_253" "spring" 1.76666666666667
"22511" "0110178EB9" 1 "BLUTI" "spring_1085" "spring" 5.01666666666667
"22512" "0110178EB9" 1 "BLUTI" "spring_1099" "spring" 1.15
"22513" "0110178EB9" 1 "BLUTI" "spring_2235" "spring" 2.33333333333333
"22514" "0110178EB9" 1 "BLUTI" "spring_2261" "spring" 0.716666666666667
"22515" "0110178EB9" 1 "BLUTI" "spring_1038" "spring" 3.45
"22516" "0110178EB9" 1 "BLUTI" "spring_1925" "spring" 4.65
"22517" "0110178EB9" 2 "BLUTI" "spring_1353" "spring" 2.3
"22518" "0110178EB9" 1 "BLUTI" "spring_1016" "spring" 5.06666666666667
"22519" "0110178EB9" 1 "BLUTI" "spring_514" "spring" 8.23333333333333
"22520" "0110178EB9" 1 "BLUTI" "spring_1543" "spring" 0.466666666666667
"22521" "0110178EB9" 1 "BLUTI" "spring_1919" "spring" 3.91666666666667
"22522" "0110178EB9" 1 "BLUTI" "spring_1852" "spring" 2.63333333333333
"22523" "0110178EB9" 9 "BLUTI" "spring_1815" "spring" 10.2
"22524" "0110178EB9" 1 "BLUTI" "spring_1000" "spring" 6.3
"22525" "0110178EB9" 1 "BLUTI" "spring_1017" "spring" 10.4
"22526" "0110178EB9" 1 "BLUTI" "spring_1916" "spring" 5.8
"22527" "0110178EB9" 2 "BLUTI" "spring_1923" "spring" 4.6
"22528" "0110178EB9" 2 "BLUTI" "spring_1315" "spring" 1.68333333333333
"22529" "0110178EB9" 1 "BLUTI" "spring_1010" "spring" 6.05
"22530" "0110178EB9" 4 "BLUTI" "spring_1355" "spring" 5.2
"22531" "0110178EB9" 1 "BLUTI" "spring_2196" "spring" 3.8
"22532" "0110178EB9" 1 "BLUTI" "spring_61" "spring" 3.26666666666667
"22533" "0110178EB9" 2 "BLUTI" "spring_1577" "spring" 1.08333333333333
"22534" "0110178EB9" 1 "BLUTI" "spring_522" "spring" 3.31666666666667
"22535" "0110178EB9" 1 "BLUTI" "spring_1920" "spring" 0.766666666666667
"22536" "0110178EB9" 2 "BLUTI" "spring_1590" "spring" 1.25
"22537" "0110178EB9" 3 "BLUTI" "spring_16" "spring" 2.71666666666667
"22538" "0110178EB9" 1 "BLUTI" "spring_1344" "spring" 1.51666666666667
"22539" "0110178EB9" 1 "BLUTI" "spring_1341" "spring" 0.683333333333333
"22540" "0110178EB9" 2 "BLUTI" "spring_1533" "spring" 5.7
"22541" "0110178EB9" 1 "BLUTI" "spring_1597" "spring" 1.83333333333333
"22542" "0110178EB9" 3 "BLUTI" "spring_248" "spring" 1.61666666666667
"22543" "0110178EB9" 1 "BLUTI" "spring_2270" "spring" 3.95
"22544" "0110178EB9" 1 "BLUTI" "spring_198" "spring" 2.91666666666667
"22545" "0110178EB9" 2 "BLUTI" "spring_2240" "spring" 6.68333333333333
"22546" "0110178EB9" 2 "BLUTI" "spring_1879" "spring" 6.96666666666667
"22547" "0110178EB9" 1 "BLUTI" "spring_1345" "spring" 3.8
"22548" "0110178EB9" 1 "BLUTI" "spring_1867" "spring" 4.16666666666667
"22549" "0110178EB9" 1 "BLUTI" "spring_1888" "spring" 7.75
"22550" "0110178EB9" 1 "BLUTI" "spring_1364" "spring" 3.1
"22551" "0110178EB9" 1 "BLUTI" "spring_804" "spring" 1.81666666666667
"22552" "0110178EB9" 1 "BLUTI" "spring_1312" "spring" 1.75
"22553" "0110178EB9" 1 "BLUTI" "spring_1313" "spring" 0
"22554" "0110178EB9" 1 "BLUTI" "spring_2187" "spring" 3.46666666666667
"22555" "0110178EB9" 1 "BLUTI" "spring_2218" "spring" 9.41666666666667
"22556" "0110178EB9" 2 "BLUTI" "spring_1536" "spring" 4.7
"22557" "0110178EB9" 1 "BLUTI" "spring_1357" "spring" 4.48333333333333
"22558" "0110178EB9" 1 "BLUTI" "spring_1873" "spring" 4.88333333333333
"22559" "0110178EB9" 2 "BLUTI" "spring_1552" "spring" 6.16666666666667
"22560" "0110178EB9" 2 "BLUTI" "spring_279" "spring" 0.133333333333333
"22561" "0110178EBD" 1 "BLUTI" "spring_2012" "spring" 13.7166666666667
"22562" "0110178EBD" 2 "BLUTI" "spring_640" "spring" 2.35
"22563" "0110178FC9" 1 "BLUTI" "spring_314" "spring" 0.0166666666666667
"22564" "0110178FE0" 1 "BLUTI" "spring_1349" "spring" 1.71666666666667
"22565" "0110178FE0" 2 "BLUTI" "spring_1841" "spring" 4.43333333333333
"22566" "0110178FE0" 1 "BLUTI" "spring_1531" "spring" 0.566666666666667
"22567" "0110178FE0" 1 "BLUTI" "spring_1532" "spring" 5.55
"22568" "0110178FE0" 1 "BLUTI" "spring_1542" "spring" 3.88333333333333
"22569" "0110178FE0" 1 "BLUTI" "spring_1913" "spring" 7.38333333333333
"22570" "0110178FE0" 3 "BLUTI" "spring_1324" "spring" 3.58333333333333
"22571" "0110178FE0" 1 "BLUTI" "spring_1538" "spring" 0.6
"22572" "0110178FE0" 1 "BLUTI" "spring_1929" "spring" 4.26666666666667
"22573" "0110178FE0" 3 "BLUTI" "spring_1936" "spring" 4
"22574" "0110178FE0" 1 "BLUTI" "spring_1844" "spring" 0.3
"22575" "0110178FE0" 2 "BLUTI" "spring_1017" "spring" 10.4
"22576" "0110178FE0" 1 "BLUTI" "spring_1568" "spring" 3.36666666666667
"22577" "0110178FE0" 1 "BLUTI" "spring_1050" "spring" 4.08333333333333
"22578" "0110178FE0" 1 "BLUTI" "spring_1534" "spring" 0.533333333333333
"22579" "0110178FE0" 1 "BLUTI" "spring_1010" "spring" 6.05
"22580" "0110178FE0" 5 "BLUTI" "spring_1544" "spring" 3.4
"22581" "0110178FE0" 1 "BLUTI" "spring_1355" "spring" 5.2
"22582" "0110178FE0" 1 "BLUTI" "spring_1105" "spring" 6.76666666666667
"22583" "0110178FE0" 2 "BLUTI" "spring_1086" "spring" 10.1666666666667
"22584" "0110178FE0" 3 "BLUTI" "spring_1541" "spring" 2.51666666666667
"22585" "0110178FE0" 1 "BLUTI" "spring_1833" "spring" 4.88333333333333
"22586" "0110178FE0" 1 "BLUTI" "spring_1897" "spring" 1.81666666666667
"22587" "0110178FE0" 2 "BLUTI" "spring_1569" "spring" 4.68333333333333
"22588" "0110178FE0" 2 "BLUTI" "spring_1860" "spring" 5.08333333333333
"22589" "0110178FE6" 2 "MARTI" "spring_1387" "spring" 2.16666666666667
"22590" "0110178FE6" 2 "MARTI" "spring_1380" "spring" 3.33333333333333
"22591" "0110178FE6" 3 "MARTI" "spring_1385" "spring" 3.23333333333333
"22592" "0110178FE6" 3 "MARTI" "spring_1400" "spring" 4.06666666666667
"22593" "0110178FE6" 2 "MARTI" "spring_1372" "spring" 4.65
"22594" "011017901F" 1 "GRETI" "spring_1050" "spring" 4.08333333333333
"22595" "011017901F" 2 "GRETI" "spring_1081" "spring" 3.81666666666667
"22596" "011017901F" 1 "GRETI" "spring_2156" "spring" 2.21666666666667
"22597" "011017901F" 1 "GRETI" "spring_1066" "spring" 2.3
"22598" "011017901F" 2 "GRETI" "spring_1368" "spring" 2.35
"22599" "011017901F" 1 "GRETI" "spring_1101" "spring" 1.18333333333333
"22600" "011017901F" 1 "GRETI" "spring_1023" "spring" 3.73333333333333
"22601" "011017901F" 1 "GRETI" "spring_1063" "spring" 4.58333333333333
"22602" "011017901F" 2 "GRETI" "spring_1116" "spring" 0.416666666666667
"22603" "011017901F" 3 "GRETI" "spring_1086" "spring" 10.1666666666667
"22604" "011017901F" 1 "GRETI" "spring_981" "spring" 0.866666666666667
"22605" "011017901F" 1 "GRETI" "spring_1001" "spring" 2.91666666666667
"22606" "011017901F" 1 "GRETI" "spring_1072" "spring" 0.816666666666667
"22607" "011017901F" 1 "GRETI" "spring_1035" "spring" 1.15
"22608" "01101790BD" 4 "BLUTI" "spring_1934" "spring" 16.75
"22609" "01101790BD" 4 "BLUTI" "spring_1110" "spring" 4.5
"22610" "01101790BD" 1 "BLUTI" "spring_989" "spring" 2.93333333333333
"22611" "01101790BD" 1 "BLUTI" "spring_1086" "spring" 10.1666666666667
"22612" "01101790BD" 1 "BLUTI" "spring_1908" "spring" 1.41666666666667
"22613" "01101790BD" 1 "BLUTI" "spring_1840" "spring" 1.2
"22614" "01101790BD" 1 "BLUTI" "spring_1560" "spring" 2.41666666666667
"22615" "01101790BD" 1 "BLUTI" "spring_1072" "spring" 0.816666666666667
"22616" "01101790CB" 2 "BLUTI" "spring_25" "spring" 2.91666666666667
"22617" "01101790CB" 2 "BLUTI" "spring_203" "spring" 4.48333333333333
"22618" "011017917E" 1 "BLUTI" "spring_1081" "spring" 3.81666666666667
"22619" "011017917E" 1 "BLUTI" "spring_2259" "spring" 8.78333333333333
"22620" "011017917E" 1 "BLUTI" "spring_1860" "spring" 5.08333333333333
"22621" "011017917E" 1 "BLUTI" "spring_2170" "spring" 3.8
"22622" "011017917E" 1 "BLUTI" "spring_1817" "spring" 3.55
