"","X","PIT","visit","species","group","season","visit.duration"
"19995",118428,"0700EE2F0C",1,"BLUTI",1763,"winter",1.63333333333333
"19996",118432,"0700EE2F0C",2,"BLUTI",1500,"winter",4.6
"19997",118435,"0700EE2F0C",2,"BLUTI",162,"winter",8
"19998",118442,"0700EE2F0C",1,"BLUTI",852,"winter",2.56666666666667
"19999",118455,"0700EE2F0C",3,"BLUTI",2311,"winter",16.9833333333333
"20000",118456,"0700EE2F0C",1,"BLUTI",2449,"winter",1.5
"20001",118458,"0700EE2F0C",1,"BLUTI",2278,"winter",3.86666666666667
"20002",118465,"0700EE2F0C",1,"BLUTI",131,"winter",7
"20003",118479,"0700EE2F0C",1,"BLUTI",1430,"winter",1.1
"20004",118485,"0700EE2F0C",1,"BLUTI",55,"winter",0.7
"20005",118498,"0700EE2F0C",1,"BLUTI",959,"winter",1.01666666666667
"20006",118499,"0700EE2F0C",1,"BLUTI",1008,"winter",4.73333333333333
"20007",118514,"0700EE2F0C",2,"BLUTI",2065,"winter",7.28333333333333
"20008",118515,"0700EE2F0C",1,"BLUTI",2464,"winter",1.75
"20009",118517,"0700EE2F0C",1,"BLUTI",2258,"winter",2.26666666666667
"20010",118520,"0700EE2F0C",2,"BLUTI",1443,"winter",2.8
"20011",118530,"0700EE2F0C",1,"BLUTI",2267,"winter",8.95
"20012",118533,"0700EE2F0C",1,"BLUTI",2264,"winter",0
"20013",118534,"0700EE2F0C",1,"BLUTI",2233,"winter",0.933333333333333
"20014",118543,"0700EE2F0C",1,"BLUTI",2268,"winter",0.466666666666667
"20015",118545,"0700EE2F0C",1,"BLUTI",469,"winter",0.95
"20016",118576,"0700EE2F0C",1,"BLUTI",1985,"winter",1.98333333333333
"20017",118577,"0700EE2F0C",2,"BLUTI",1471,"winter",0.9
"20018",118586,"0700EE2F0C",1,"BLUTI",136,"winter",5.78333333333333
"20019",118591,"0700EE2F0C",1,"BLUTI",393,"winter",4.93333333333333
"20020",118592,"0700EE2F0C",2,"BLUTI",1447,"winter",7.85
"20021",118599,"0700EE2F0C",2,"BLUTI",2015,"winter",5.61666666666667
"20022",118602,"0700EE2F0C",1,"BLUTI",2232,"winter",1.03333333333333
"20023",118606,"0700EE2F0C",1,"BLUTI",2718,"winter",2.51666666666667
"20024",118614,"0700EE2F0C",1,"BLUTI",1494,"winter",3
"20025",118619,"0700EE2F0C",1,"BLUTI",2247,"winter",1.1
"20026",118621,"0700EE2F0C",1,"BLUTI",1904,"winter",0.866666666666667
"20027",118636,"0700EE2F0C",1,"BLUTI",2252,"winter",0.933333333333333
"20028",118638,"0700EE2F0C",1,"BLUTI",1964,"winter",2.03333333333333
"20029",118641,"0700EE2F0C",1,"BLUTI",1477,"winter",3.31666666666667
"20030",118660,"0700EE2F0C",1,"BLUTI",1025,"winter",0.716666666666667
"20031",118670,"0700EE2F0C",1,"BLUTI",384,"winter",4.7
"20032",118691,"0700EE2F0C",2,"BLUTI",1056,"winter",0.9
"20033",118705,"0700EE2F0C",1,"BLUTI",2291,"winter",0.7
"20034",118711,"0700EE2F0C",1,"BLUTI",1786,"winter",2.08333333333333
"20035",118715,"0700EE2F0C",1,"BLUTI",2420,"winter",2.6
"20036",118734,"0700EE2F0C",1,"BLUTI",1953,"winter",0.9
"20037",118738,"0700EE2F0C",1,"BLUTI",829,"winter",1.96666666666667
"20038",118768,"0700EE2F0C",1,"BLUTI",2042,"winter",2.75
"20039",118771,"0700EE2F0C",1,"BLUTI",160,"winter",0.983333333333333
"20040",118776,"0700EE2F0C",1,"BLUTI",2330,"winter",1.1
"20041",118791,"0700EE2F0C",1,"BLUTI",2017,"winter",2.58333333333333
"20042",118797,"0700EE2F0C",2,"BLUTI",428,"winter",2.43333333333333
"20043",118798,"0700EE2F0C",1,"BLUTI",855,"winter",0.216666666666667
"20044",118816,"0700EE2F0C",1,"BLUTI",1975,"winter",3.95
"20045",118834,"0700EE2F0C",1,"BLUTI",1104,"winter",6.16666666666667
"20046",118853,"0700EE2F0C",1,"BLUTI",1988,"winter",1.11666666666667
"20047",118856,"0700EE2F0C",2,"BLUTI",1918,"winter",1.7
"20048",118858,"0700EE2F0C",2,"BLUTI",389,"winter",7.71666666666667
"20049",118867,"0700EE2F0C",1,"BLUTI",1147,"winter",0.0166666666666667
"20050",118899,"0700EE2F0C",1,"BLUTI",1061,"winter",0.866666666666667
"20051",118918,"0700EE2F0C",3,"BLUTI",1506,"winter",2.98333333333333
"20052",118919,"0700EE2F0C",2,"BLUTI",796,"winter",2.91666666666667
"20053",118932,"0700EE2F0C",1,"BLUTI",1917,"winter",13.1833333333333
"20054",118934,"0700EE2F0C",1,"BLUTI",435,"winter",3.65
"20055",118948,"0700EE2F0C",1,"BLUTI",2393,"winter",1.88333333333333
"20056",118952,"0700EE2F0C",1,"BLUTI",2434,"winter",0.95
"20057",118964,"0700EE2F0C",1,"BLUTI",2720,"winter",0.633333333333333
"20058",118975,"0700EE2F0C",1,"BLUTI",1489,"winter",4.91666666666667
"20059",118995,"0700EE2F0C",1,"BLUTI",2385,"winter",1.21666666666667
"20060",118996,"0700EE2F0C",1,"BLUTI",1381,"winter",2.03333333333333
"20061",119000,"0700EE2F0C",1,"BLUTI",104,"winter",4.85
"20062",119006,"0700EE2F0C",1,"BLUTI",2253,"winter",5.71666666666667
"20063",119008,"0700EE2F0C",1,"BLUTI",1460,"winter",2.25
"20064",119010,"0700EE2F0C",2,"BLUTI",413,"winter",1.45
"20065",119017,"0700EE2F0C",1,"BLUTI",1789,"winter",0.783333333333333
"20066",119021,"0700EE2F0C",2,"BLUTI",2161,"winter",0.983333333333333
"20067",119027,"0700EE2F0C",1,"BLUTI",984,"winter",3.83333333333333
"20068",119044,"0700EE2F0C",1,"BLUTI",937,"winter",0.316666666666667
"20069",119058,"0700EE2F0C",1,"BLUTI",498,"winter",2.63333333333333
"20070",119095,"0700EE2F0C",1,"BLUTI",2346,"winter",1.8
"20071",119097,"0700EE2F0C",1,"BLUTI",2388,"winter",0.85
"20072",119109,"0700EE2F0C",1,"BLUTI",2345,"winter",1.55
"20073",119113,"0700EE2F0C",1,"BLUTI",85,"winter",4.16666666666667
"20074",119186,"0700EE2F0C",1,"BLUTI",1040,"winter",4.78333333333333
"20075",119211,"0700EE2F0C",3,"BLUTI",953,"winter",3.48333333333333
"20076",119221,"0700EE2F0C",1,"BLUTI",1505,"winter",0.166666666666667
"20077",119249,"0700EE2F0C",1,"BLUTI",410,"winter",4.26666666666667
"20078",119254,"0700EE2F0C",1,"BLUTI",1802,"winter",1.76666666666667
"20079",119294,"0700EE2F0C",2,"BLUTI",2726,"winter",1.55
"20080",119302,"0700EE2F0C",1,"BLUTI",2194,"winter",3.95
"20081",119304,"0700EE2F0C",1,"BLUTI",2450,"winter",0.25
"20082",119322,"0700EE2F0C",3,"BLUTI",2735,"winter",0.916666666666667
"20083",119335,"0700EE2F0C",2,"BLUTI",2182,"winter",2.75
"20084",119337,"0700EE2F0C",1,"BLUTI",991,"winter",0.983333333333333
"20085",119359,"0700EE2F0C",1,"BLUTI",1124,"winter",0.933333333333333
"20086",119388,"0700EE2F0C",1,"BLUTI",490,"winter",1.4
"20087",119405,"0700EE2F0C",1,"BLUTI",1068,"winter",0.616666666666667
"20088",119412,"0700EE2F0C",2,"BLUTI",2442,"winter",4
"20089",119455,"0700EE2F0C",1,"BLUTI",1998,"winter",2.38333333333333
"20090",119542,"0700EE2F0C",1,"BLUTI",2431,"winter",1.58333333333333
"20091",119551,"0700EE2F0C",1,"BLUTI",1761,"winter",0.0833333333333333
"20092",119586,"0700EE2F0C",1,"BLUTI",2433,"winter",0.333333333333333
"20093",119613,"0700EE2F0C",1,"BLUTI",1765,"winter",1.18333333333333
"20094",119620,"0700EE2F0C",1,"BLUTI",1023,"winter",0.0333333333333333
"20095",119645,"0700EE2F0C",1,"BLUTI",1099,"winter",0.733333333333333
"20096",119689,"0700EE2F0C",3,"BLUTI",524,"winter",7.36666666666667
"20097",119696,"0700EE2F0C",1,"BLUTI",808,"winter",2.13333333333333
"20098",119708,"0700EE2F0C",1,"BLUTI",2266,"winter",1.98333333333333
"20099",119761,"0700EE2F0C",1,"BLUTI",2041,"winter",4.56666666666667
"20100",119770,"0700EE2F0C",1,"BLUTI",1383,"winter",1.28333333333333
"20101",119845,"0700EE2F0C",1,"BLUTI",1405,"winter",8.38333333333333
"20102",119854,"0700EE31A0",1,"GRETI",1009,"winter",0.65
"20103",119856,"0700EE31A0",1,"GRETI",1434,"winter",5.83333333333333
"20104",119857,"0700EE31A0",1,"GRETI",848,"winter",1.81666666666667
"20105",119859,"0700EE31A0",1,"GRETI",1983,"winter",4.3
"20106",119861,"0700EE31A0",1,"GRETI",1110,"winter",1.48333333333333
"20107",119862,"0700EE31A0",2,"GRETI",972,"winter",0.683333333333333
"20108",119866,"0700EE31A0",1,"GRETI",461,"winter",4.7
"20109",119871,"0700EE31A0",1,"GRETI",1997,"winter",2.28333333333333
"20110",119872,"0700EE31A0",1,"GRETI",794,"winter",0.383333333333333
"20111",119877,"0700EE31A0",1,"GRETI",796,"winter",2.91666666666667
"20112",119878,"0700EE31A0",1,"GRETI",1941,"winter",3.41666666666667
"20113",119882,"0700EE31A0",1,"GRETI",1112,"winter",1.33333333333333
"20114",119885,"0700EE31A0",1,"GRETI",1918,"winter",1.7
"20115",119894,"0700EE31A0",1,"GRETI",795,"winter",2.53333333333333
"20116",119900,"0700EE31A0",1,"GRETI",988,"winter",3.76666666666667
"20117",119901,"0700EE31A0",1,"GRETI",983,"winter",0.5
"20118",119904,"0700EE31A0",1,"GRETI",2036,"winter",2.7
"20119",119908,"0700EE31A0",1,"GRETI",980,"winter",2
"20120",119911,"0700EE31A0",2,"GRETI",1912,"winter",1.71666666666667
"20121",119915,"0700EE31A0",1,"GRETI",2008,"winter",0.566666666666667
"20122",119926,"0700EE31A0",1,"GRETI",1145,"winter",0.283333333333333
"20123",119949,"0700EE3578",1,"BLUTI",2446,"winter",3.36666666666667
"20124",119950,"0700EE3578",1,"BLUTI",1751,"winter",2.15
"20125",119952,"0700EE3578",1,"BLUTI",2335,"winter",0.366666666666667
"20126",119958,"0700EE3744",1,"GRETI",1006,"winter",3.93333333333333
"20127",119959,"0700EE3744",1,"GRETI",1374,"winter",1.68333333333333
"20128",119960,"0700EE3744",1,"GRETI",1401,"winter",3.21666666666667
"20129",119962,"0700EE3744",1,"GRETI",1026,"winter",4.65
"20130",119963,"0700EE3744",1,"GRETI",1426,"winter",1.1
"20131",119964,"0700EE3744",1,"GRETI",1516,"winter",2.8
"20132",119967,"0700EE3744",1,"GRETI",1525,"winter",2.68333333333333
"20133",119968,"0700EE3744",1,"GRETI",1500,"winter",4.6
"20134",119969,"0700EE3744",1,"GRETI",1527,"winter",2.2
"20135",119970,"0700EE3744",1,"GRETI",1027,"winter",0.316666666666667
"20136",119973,"0700EE3744",1,"GRETI",1046,"winter",2.63333333333333
"20137",119979,"0700EE3744",1,"GRETI",934,"winter",2.48333333333333
"20138",119983,"0700EE3744",1,"GRETI",1487,"winter",10.95
"20139",119985,"0700EE3744",1,"GRETI",989,"winter",3.55
"20140",119991,"0700EE3744",1,"GRETI",1436,"winter",3.28333333333333
"20141",119994,"0700EE3744",2,"GRETI",1413,"winter",4.68333333333333
"20142",119995,"0700EE3744",1,"GRETI",1421,"winter",1.01666666666667
"20143",119996,"0700EE3744",1,"GRETI",1394,"winter",1.2
"20144",120005,"0700EE3744",1,"GRETI",1498,"winter",0.516666666666667
"20145",120011,"0700EE3744",1,"GRETI",1434,"winter",5.83333333333333
"20146",120018,"0700EE3744",1,"GRETI",1009,"winter",0.65
"20147",120022,"0700EE3744",2,"GRETI",1104,"winter",6.16666666666667
"20148",120024,"0700EE3744",1,"GRETI",1085,"winter",0.116666666666667
"20149",120025,"0700EE3744",2,"GRETI",1373,"winter",1.75
"20150",120027,"0700EE3744",1,"GRETI",1420,"winter",2.66666666666667
"20151",120029,"0700EE3744",1,"GRETI",1400,"winter",1.25
"20152",120031,"0700EE3744",1,"GRETI",1379,"winter",2.71666666666667
"20153",120033,"0700EE3744",2,"GRETI",980,"winter",2
"20154",120038,"0700EE3744",1,"GRETI",1383,"winter",1.28333333333333
"20155",120041,"0700EE3744",2,"GRETI",1491,"winter",7.11666666666667
"20156",120045,"0700EE3744",1,"GRETI",1393,"winter",1.86666666666667
"20157",120053,"0700EE3744",1,"GRETI",1531,"winter",1.23333333333333
"20158",120056,"0700EE3744",2,"GRETI",1510,"winter",4.18333333333333
"20159",120061,"0700EE3744",1,"GRETI",961,"winter",1.18333333333333
"20160",120099,"0700EE3744",1,"GRETI",1530,"winter",4.03333333333333
"20161",120109,"0700EE3744",1,"GRETI",1384,"winter",1.06666666666667
"20162",120115,"0700EE3744",1,"GRETI",1371,"winter",0.466666666666667
"20163",120139,"0700EE3744",1,"GRETI",1087,"winter",3.28333333333333
"20164",120162,"0700EE3744",1,"GRETI",1008,"winter",4.73333333333333
"20165",120164,"0700EE3744",1,"GRETI",1110,"winter",1.48333333333333
"20166",120196,"0700EE3744",1,"GRETI",1081,"winter",3.9
"20167",120202,"0700EE3744",1,"GRETI",1404,"winter",0
"20168",120206,"0700EE3788",2,"GRETI",136,"winter",5.78333333333333
"20169",120207,"0700EE3788",1,"GRETI",151,"winter",5.73333333333333
"20170",120208,"0700EE3788",1,"GRETI",85,"winter",4.16666666666667
"20171",120209,"0700EE3788",1,"GRETI",963,"winter",0.733333333333333
"20172",120210,"0700EE3788",2,"GRETI",74,"winter",4.15
"20173",120215,"0700EE3788",1,"GRETI",973,"winter",5.43333333333333
"20174",120216,"0700EE3788",1,"GRETI",1079,"winter",0.983333333333333
"20175",120218,"0700EE3788",1,"GRETI",507,"winter",6.05
"20176",120220,"0700EE3788",1,"GRETI",1010,"winter",1.23333333333333
"20177",120222,"0700EE3788",1,"GRETI",456,"winter",5.63333333333333
"20178",120229,"0700EE3788",1,"GRETI",1088,"winter",4.46666666666667
"20179",120232,"0700EE3788",1,"GRETI",518,"winter",2.81666666666667
"20180",120233,"0700EE3788",1,"GRETI",1081,"winter",3.9
"20181",120242,"0700EE3788",1,"GRETI",1134,"winter",3.06666666666667
"20182",120273,"0700EE3788",1,"GRETI",66,"winter",2.66666666666667
"20183",120275,"0700EE3788",2,"GRETI",375,"winter",8.11666666666667
"20184",120287,"0700EE3788",1,"GRETI",450,"winter",4.9
"20185",120317,"0700EE37EC",1,"GRETI",1572,"winter",5.5
"20186",120320,"0700EE37EC",2,"GRETI",2648,"winter",0.666666666666667
"20187",120324,"0700EE37EC",1,"GRETI",893,"winter",1.91666666666667
"20188",120334,"0700EE37EC",2,"GRETI",175,"winter",3.2
"20189",120335,"0700EE37EC",4,"GRETI",2631,"winter",3.83333333333333
"20190",120336,"0700EE37EC",1,"GRETI",1175,"winter",4.33333333333333
"20191",120337,"0700EE37EC",1,"GRETI",1835,"winter",2.61666666666667
"20192",120341,"0700EE37EC",1,"GRETI",2653,"winter",1.75
"20193",120342,"0700EE37EC",5,"GRETI",1615,"winter",5.86666666666667
"20194",120343,"0700EE37EC",1,"GRETI",1181,"winter",6.23333333333333
"20195",120344,"0700EE37EC",1,"GRETI",2594,"winter",1.83333333333333
"20196",120345,"0700EE37EC",1,"GRETI",2113,"winter",2.8
"20197",120355,"0700EE37EC",1,"GRETI",2570,"winter",2.91666666666667
"20198",120362,"0700EE37EC",2,"GRETI",1229,"winter",2.48333333333333
"20199",120363,"0700EE37EC",1,"GRETI",2792,"winter",0.533333333333333
"20200",120367,"0700EE37EC",1,"GRETI",2596,"winter",1.2
"20201",120368,"0700EE37EC",1,"GRETI",2621,"winter",4.93333333333333
"20202",120370,"0700EE37EC",1,"GRETI",1178,"winter",3.15
"20203",120374,"0700EE37EC",2,"GRETI",2576,"winter",0.85
"20204",120381,"0700EE37EC",1,"GRETI",1614,"winter",0.45
"20205",120384,"0700EE37EC",1,"GRETI",2606,"winter",1.95
"20206",120387,"0700EE37EC",1,"GRETI",2785,"winter",1.4
"20207",120395,"0700EE37EC",2,"GRETI",2492,"winter",8.2
"20208",120412,"0700EE37EC",2,"GRETI",2091,"winter",4.4
"20209",120420,"0700EE37EC",1,"GRETI",2557,"winter",0.433333333333333
"20210",120436,"0700EE37EC",1,"GRETI",1200,"winter",5.6
"20211",120437,"0700EE37EC",1,"GRETI",2794,"winter",0.75
"20212",120477,"0700EE37EC",1,"GRETI",2618,"winter",1.86666666666667
"20213",120493,"0700EE37EC",1,"GRETI",1619,"winter",1.33333333333333
"20214",120494,"0700EE37EC",2,"GRETI",1213,"winter",3.18333333333333
"20215",120497,"0700EE37EC",1,"GRETI",1172,"winter",1.53333333333333
"20216",120498,"0700EE37EC",2,"GRETI",2622,"winter",5.26666666666667
"20217",120501,"0700EE37EC",2,"GRETI",2793,"winter",0.383333333333333
"20218",120502,"0700EE37EC",1,"GRETI",2592,"winter",0.35
"20219",120516,"0700EE37EC",7,"GRETI",683,"winter",3.46666666666667
"20220",120517,"0700EE37EC",1,"GRETI",1186,"winter",0.45
"20221",120523,"0700EE37EC",3,"GRETI",1231,"winter",5.88333333333333
"20222",120527,"0700EE37EC",1,"GRETI",2553,"winter",0.966666666666667
"20223",120543,"0700EE37EC",1,"GRETI",2802,"winter",0.1
"20224",120555,"0700EE37EC",2,"GRETI",1559,"winter",3.63333333333333
"20225",120567,"0700EE37EC",2,"GRETI",2603,"winter",4.56666666666667
"20226",120589,"0700EE37EC",1,"GRETI",907,"winter",1.21666666666667
"20227",120602,"0700EE37EC",1,"GRETI",1636,"winter",0.516666666666667
"20228",120604,"0700EE37EC",1,"GRETI",2481,"winter",3.01666666666667
"20229",120606,"0700EE37EC",1,"GRETI",2504,"winter",5.01666666666667
"20230",120608,"0700EE37EC",1,"GRETI",1604,"winter",0.566666666666667
"20231",120689,"0700EE37EC",1,"GRETI",2119,"winter",5.4
"20232",120849,"0700EE390D",1,"GRETI",2306,"winter",0.9
"20233",120851,"0700EE390D",3,"GRETI",1538,"winter",2.78333333333333
"20234",120854,"0700EE390D",2,"GRETI",1119,"winter",5.31666666666667
"20235",120855,"0700EE390D",1,"GRETI",1038,"winter",1.76666666666667
"20236",120858,"0700EE390D",1,"GRETI",1057,"winter",1.78333333333333
"20237",120859,"0700EE390D",1,"GRETI",1405,"winter",8.38333333333333
"20238",120865,"0700EE390D",3,"GRETI",1503,"winter",2.86666666666667
"20239",120867,"0700EE390D",1,"GRETI",1950,"winter",5.65
"20240",120868,"0700EE390D",1,"GRETI",1427,"winter",0.05
"20241",120873,"0700EE390D",1,"GRETI",2283,"winter",1.36666666666667
"20242",120881,"0700EE390D",2,"GRETI",2033,"winter",5.26666666666667
"20243",120892,"0700EE390D",1,"GRETI",2174,"winter",3.08333333333333
"20244",120899,"0700EE390D",1,"GRETI",2034,"winter",0.4
"20245",120905,"0700EE390D",2,"GRETI",942,"winter",0.9
"20246",120908,"0700EE390D",1,"GRETI",1486,"winter",0.366666666666667
"20247",120911,"0700EE390D",1,"GRETI",2378,"winter",2.75
"20248",120912,"0700EE390D",1,"GRETI",2175,"winter",0.733333333333333
"20249",120921,"0700EE390D",1,"GRETI",1902,"winter",2.71666666666667
"20250",120925,"0700EE390D",2,"GRETI",1525,"winter",2.68333333333333
"20251",120926,"0700EE390D",1,"GRETI",2056,"winter",1.65
"20252",120935,"0700EE390D",1,"GRETI",2429,"winter",4.81666666666667
"20253",120938,"0700EE390D",1,"GRETI",1937,"winter",1.28333333333333
"20254",120939,"0700EE390D",1,"GRETI",1528,"winter",0.55
"20255",120943,"0700EE390D",1,"GRETI",1487,"winter",10.95
"20256",120946,"0700EE390D",1,"GRETI",2345,"winter",1.55
"20257",120953,"0700EE390D",1,"GRETI",1426,"winter",1.1
"20258",120962,"0700EE390D",1,"GRETI",2195,"winter",1.23333333333333
"20259",120966,"0700EE390D",1,"GRETI",2543,"winter",2.48333333333333
"20260",120971,"0700EE390D",1,"GRETI",1446,"winter",4.9
"20261",120973,"0700EE390D",1,"GRETI",2538,"winter",2.98333333333333
"20262",120976,"0700EE390D",1,"GRETI",1518,"winter",0.0333333333333333
"20263",120985,"0700EE390D",1,"GRETI",2393,"winter",1.88333333333333
"20264",120986,"0700EE390D",1,"GRETI",2653,"winter",1.75
"20265",120988,"0700EE390D",1,"GRETI",1979,"winter",0.25
"20266",121013,"0700EE390D",2,"GRETI",1083,"winter",4.16666666666667
"20267",121014,"0700EE390D",2,"GRETI",960,"winter",0.75
"20268",121032,"0700EE390D",2,"GRETI",2172,"winter",10.5833333333333
"20269",121038,"0700EE390D",1,"GRETI",2629,"winter",2.11666666666667
"20270",121058,"0700EE390D",2,"GRETI",1413,"winter",4.68333333333333
"20271",121060,"0700EE390D",1,"GRETI",2213,"winter",3.73333333333333
"20272",121063,"0700EE390D",2,"GRETI",2647,"winter",2.63333333333333
"20273",121068,"0700EE390D",3,"GRETI",2067,"winter",3.3
"20274",121087,"0700EE390D",1,"GRETI",2343,"winter",0.666666666666667
"20275",121090,"0700EE390D",1,"GRETI",1434,"winter",5.83333333333333
"20276",121097,"0700EE390D",1,"GRETI",1024,"winter",2.23333333333333
"20277",121098,"0700EE390D",1,"GRETI",1957,"winter",2.35
"20278",121104,"0700EE390D",1,"GRETI",1384,"winter",1.06666666666667
"20279",121105,"0700EE390D",2,"GRETI",2599,"winter",7.65
"20280",121118,"0700EE390D",2,"GRETI",1104,"winter",6.16666666666667
"20281",121125,"0700EE390D",2,"GRETI",2745,"winter",1.68333333333333
"20282",121139,"0700EE390D",1,"GRETI",2238,"winter",4.53333333333333
"20283",121142,"0700EE390D",1,"GRETI",2456,"winter",2.7
"20284",121143,"0700EE390D",3,"GRETI",968,"winter",5.63333333333333
"20285",121160,"0700EE390D",1,"GRETI",940,"winter",3.8
"20286",121162,"0700EE390D",1,"GRETI",1534,"winter",0.95
"20287",121165,"0700EE390D",1,"GRETI",2364,"winter",0.983333333333333
"20288",121188,"0700EE390D",1,"GRETI",2436,"winter",0.716666666666667
"20289",121190,"0700EE390D",1,"GRETI",1438,"winter",2.85
"20290",121198,"0700EE390D",1,"GRETI",1917,"winter",13.1833333333333
"20291",121217,"0700EE390D",1,"GRETI",2410,"winter",1.3
"20292",121219,"0700EE390D",1,"GRETI",1955,"winter",1.08333333333333
"20293",121221,"0700EE390D",1,"GRETI",1073,"winter",0.85
"20294",121232,"0700EE390D",3,"GRETI",2047,"winter",3.98333333333333
"20295",121243,"0700EE390D",1,"GRETI",1382,"winter",3.26666666666667
"20296",121278,"0700EE390D",1,"GRETI",1374,"winter",1.68333333333333
"20297",121287,"0700EE390D",2,"GRETI",2070,"winter",1.95
"20298",121304,"0700EE390D",2,"GRETI",1372,"winter",4.73333333333333
"20299",121350,"0700EE390D",1,"GRETI",2440,"winter",0.95
"20300",121357,"0700EE390D",1,"GRETI",1146,"winter",5.1
"20301",121363,"0700EE390D",1,"GRETI",1018,"winter",0.416666666666667
"20302",121364,"0700EE390D",1,"GRETI",1466,"winter",3.43333333333333
"20303",121370,"0700EE390D",2,"GRETI",1380,"winter",1.55
"20304",121379,"0700EE390D",1,"GRETI",2388,"winter",0.85
"20305",121383,"0700EE390D",1,"GRETI",2009,"winter",0.133333333333333
"20306",121398,"0700EE390D",2,"GRETI",2746,"winter",2.36666666666667
"20307",121416,"0700EE390D",1,"GRETI",2584,"winter",7.55
"20308",121468,"0700EE390D",1,"GRETI",2615,"winter",0.366666666666667
"20309",121515,"0700EE390D",2,"GRETI",1084,"winter",0.666666666666667
"20310",121558,"0700EE390D",2,"GRETI",1420,"winter",2.66666666666667
"20311",121622,"0700EE390D",2,"GRETI",1483,"winter",1.55
"20312",121638,"0700EE390D",1,"GRETI",1150,"winter",0.983333333333333
"20313",121696,"0700EE390D",1,"GRETI",2200,"winter",4.86666666666667
"20314",121703,"0700EE390D",2,"GRETI",1537,"winter",2.98333333333333
"20315",121779,"0700EE390D",1,"GRETI",2556,"winter",2.21666666666667
"20316",121790,"0700EE390D",1,"GRETI",985,"winter",4.7
"20317",121797,"0700EE3CA8",1,"NUTHA",451,"winter",2.33333333333333
"20318",121798,"0700EE3CA8",1,"NUTHA",2348,"winter",0.983333333333333
"20319",121799,"0700EE3CA8",1,"NUTHA",461,"winter",4.7
"20320",121800,"0700EE3CA8",1,"NUTHA",1117,"winter",3.13333333333333
"20321",121805,"0700EE3CA8",1,"NUTHA",366,"winter",4.91666666666667
"20322",121806,"0700EE3CA8",1,"NUTHA",2417,"winter",6.15
"20323",121808,"0700EE3CA8",1,"NUTHA",2329,"winter",2.78333333333333
"20324",121809,"0700EE3CA8",1,"NUTHA",1956,"winter",1.61666666666667
"20325",121810,"0700EE3CA8",1,"NUTHA",66,"winter",2.66666666666667
"20326",121811,"0700EE3CA8",2,"NUTHA",477,"winter",5.65
"20327",121814,"0700EE3CA8",1,"NUTHA",474,"winter",5.55
"20328",121817,"0700EE3CA8",3,"NUTHA",49,"winter",5.56666666666667
"20329",121818,"0700EE3CA8",1,"NUTHA",388,"winter",5.91666666666667
"20330",121819,"0700EE3CA8",1,"NUTHA",832,"winter",1.86666666666667
"20331",121821,"0700EE3CA8",1,"NUTHA",123,"winter",3.23333333333333
"20332",121828,"0700EE3CA8",1,"NUTHA",408,"winter",7.18333333333333
"20333",121829,"0700EE3CA8",1,"NUTHA",1369,"winter",1
"20334",121832,"0700EE3CA8",1,"NUTHA",810,"winter",2.98333333333333
"20335",121833,"0700EE3CA8",1,"NUTHA",168,"winter",0.983333333333333
"20336",121834,"0700EE3CA8",1,"NUTHA",2196,"winter",0.25
"20337",121835,"0700EE3CA8",1,"NUTHA",2439,"winter",2.9
"20338",121838,"0700EE3CA8",1,"NUTHA",817,"winter",0.666666666666667
"20339",121847,"0700EE3CA8",1,"NUTHA",466,"winter",1.03333333333333
"20340",121854,"0700EE3CA8",1,"NUTHA",1983,"winter",4.3
"20341",121855,"0700EE3CA8",2,"NUTHA",69,"winter",5.73333333333333
"20342",121868,"0700EE3CA8",1,"NUTHA",1921,"winter",0.4
"20343",121871,"0700EE3CA8",1,"NUTHA",1140,"winter",0.55
"20344",121874,"0700EE3CA8",1,"NUTHA",427,"winter",0.55
"20345",121884,"0700EE3CA8",2,"NUTHA",459,"winter",1.91666666666667
"20346",121890,"0700EE3CA8",2,"NUTHA",122,"winter",3.98333333333333
"20347",121893,"0700EE3CA8",1,"NUTHA",367,"winter",1.4
"20348",121894,"0700EE3CA8",1,"NUTHA",992,"winter",2.61666666666667
"20349",121897,"0700EE3CA8",1,"NUTHA",1078,"winter",0.733333333333333
"20350",121903,"0700EE3CA8",1,"NUTHA",950,"winter",0.983333333333333
"20351",121908,"0700EE3CA8",1,"NUTHA",453,"winter",5.45
"20352",121912,"0700EE3CA8",1,"NUTHA",467,"winter",0.716666666666667
"20353",121921,"0700EE3CA8",1,"NUTHA",2075,"winter",2.46666666666667
"20354",121928,"0700EE3CA8",1,"NUTHA",2039,"winter",0.416666666666667
"20355",121961,"0700EE3CA8",2,"NUTHA",419,"winter",3.11666666666667
"20356",121987,"0700EE3CA8",1,"NUTHA",1903,"winter",1.98333333333333
"20357",121989,"0700EE3CA8",1,"NUTHA",826,"winter",1.03333333333333
"20358",122004,"0700EE3CA8",1,"NUTHA",864,"winter",1.83333333333333
"20359",122023,"0700EE3CA8",1,"NUTHA",439,"winter",1.98333333333333
"20360",122029,"0700EE3CA8",1,"NUTHA",1907,"winter",2.2
"20361",122034,"0700EE3CA8",1,"NUTHA",1060,"winter",1.36666666666667
"20362",122039,"0700EE3CA8",1,"NUTHA",1493,"winter",1.1
"20363",122043,"0700EE3CA8",1,"NUTHA",2475,"winter",4.56666666666667
"20364",122059,"0700EE3CA8",1,"NUTHA",529,"winter",3.36666666666667
